IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"5321 W 151ST ST,LEAWOOD,KS,66224-9637",,0.6666666666666666,,0.0,,0.0,,,38.8546076,-94.64707819,,,0.0,1.0
"5329 W 94TH TER,PRAIRIE VILLAGE,KS,66207-2503",,0.6666666666666666,,0.0,,0.0,,,38.95795954,-94.64723633,,,0.0,1.0
"5808 W 110TH ST,OVERLAND PARK,KS,66211-2504",,0.16666666666666666,,0.5,,0.0,,,38.92956228,-94.65184462,,,0.0,1.0
"600 SW GOVERNOR VW,TOPEKA,KS,66606-2339",,0.0,,0.0,,1.0,,,39.05780352,-95.75166515,,,0.0,1.0
"608 N KENNEDY,SHARON SPRINGS,KS,67758-9701",,0.09090909090909093,,0.0,,0.0,,,38.90078617,-101.7477555,,,0.0,1.0
"610 E 2ND ST,PRATT,KS,67124-2912",,1.0,,0.0,,0.0,,,37.6449265,-98.73233172,,,0.0,1.0
"611 N BROADWAY ST STE B,PITTSBURG,KS,66762-3928",,1.0,,0.0,,0.0,,,37.413549,-94.70489709,,,0.0,1.0
"620 MORGAN AVE,DOWNS,KS,67437-2021",,1.0,,0.0,,0.0,,,39.50187261,-98.54447907,,,0.0,1.0
"624 S 1ST ST,STOCKTON,KS,67669-1904",,1.0,,0.0,,0.0,,,39.43559000000001,-99.2718786,,,0.0,1.0
"6345 LONG AVE STE 101,SHAWNEE,KS,66216-2577",,1.0,,0.0,,0.0,,,39.01301972,-94.73012738,,,0.0,1.0
"6500 W 95TH ST STE 102,OVERLAND PARK,KS,66212-1483",,1.0,,0.0,,0.0,,,38.95680951,-94.66069427,,,0.0,1.0
"6505 E HARRY ST,WICHITA,KS,67207-2905",,1.0,,0.0,,0.0,,,37.66460753,-97.26043041,,,0.0,1.0
"6700 E 45TH ST N,BEL AIRE,KS,67226-8817",,0.09090909090909093,,0.0,,0.0,,,37.76685248,-97.25880281,,,0.0,1.0
"6885 W 151ST ST STE 202,OVERLAND PARK,KS,66223-2502",,1.0,,0.0,,0.0,,,38.85458253,-94.6648515,,,0.0,1.0
"6925 TOMAHAWK RD,PRAIRIE VILLAGE,KS,66208-2618",,1.0,,0.0,,0.0,,,39.00340713,-94.6315576,,,0.0,1.0
"700 N MAPLE ST,MCPHERSON,KS,67460-3325",,0.3333333333333333,,0.0,,0.0,,,38.37586432,-97.66824794,,,0.0,1.0
"700 S FRONT ST,SALINA,KS,67401-4919",,1.0,,0.0,,0.0,,,38.82676436,-97.60338925,,,0.0,1.0
"7001 W 121ST ST,OVERLAND PARK,KS,66209-2009",,1.0,,0.0,,0.0,,,38.90833375,-94.66674945,,,0.0,1.0
"701 WASHINGTON BLVD,KANSAS CITY,KS,66101-2113",,1.0,,0.0,,0.0,,,39.11848547,-94.62722399,,,0.0,1.0
"706 FORT LARNED AVE,LARNED,KS,67550-1630",,2.0,,0.0,,0.0,,,38.1891615,-99.10689299,,,0.0,1.0
"7070 RENNER RD STE 201,SHAWNEE,KS,66217-3048",,0.0,,0.0,,1.0,,,39.00039143,-94.78124693,,,0.0,1.0
"713 MAIN ST,SENECA,KS,66538-1931",,1.0,,0.0,,0.0,,,39.83430253,-96.06639149,,,0.0,1.0
"724 E MAIN ST,ANTHONY,KS,67003-2739",,1.0,,0.0,,0.0,,,37.15226753,-98.02128108,,,0.0,1.0
"726 SHAWNEE ST,LEAVENWORTH,KS,66048-1804",,1.0,,0.0,,0.0,,,39.31827025,-94.91980572,,,0.0,1.0
"7299 W 98TH TER STE 150,OVERLAND PARK,KS,66212-6157",,0.3333333333333333,,0.0,,0.0,,,38.95225431,-94.6711765,,,0.0,1.0
"730 4TH ST,PHILLIPSBURG,KS,67661-1916",,1.0,,0.0,,0.0,,,39.75626286,-99.32310267,,,0.0,1.0
"7301 MISSION RD STE 200,PRAIRIE VILLAGE,KS,66208-3031",,0.5,,0.0,,0.0,,,38.99657767,-94.63035864,,,0.0,1.0
"7301 MISSION RD STE 233,PRAIRIE VILLAGE,KS,66208-3031",,1.0,,0.0,,0.0,,,38.99605583,-94.63034769,,,0.0,1.0
"7301 MISSION RD STE 240,PRAIRIE VILLAGE,KS,66208-3027",,1.0,,0.0,,0.0,,,38.99589294,-94.63033664,,,0.0,1.0
"7301 MISSION RD STE 339,PRAIRIE VILLAGE,KS,66208-3037",,1.0,,0.0,,0.0,,,38.99591994,-94.63033714,,,0.0,1.0
"7301 MISSION RD,PRAIRIE VILLAGE,KS,66208-3006",,0.5,,0.0,,0.0,,,38.99632494,-94.63034765,,,0.0,1.0
"7381 W 133RD ST STE 303,OVERLAND PARK,KS,66213-4779",,0.0,,1.0,,0.0,,,38.88593658,-94.67145518,,,0.0,1.0
"7407 NOLAND RD,SHAWNEE,KS,66216-4131",,0.3333333333333333,,0.0,,0.0,,,38.99467531,-94.73769252,,,0.0,1.0
"753 STATE AVE STE 402,KANSAS CITY,KS,66101-2509",,0.25,,0.0,,0.0,,,39.11645533,-94.62897392,,,0.0,1.0
"753 STATE AVE,KANSAS CITY,KS,66101-2516",,1.0,,0.0,,0.0,,,39.11645533,-94.62897391,,,0.0,1.0
"766 NORTHSTAR CT,TONGANOXIE,KS,66086-8933",,1.0,,0.0,,0.0,,,39.11721285,-95.08566952,,,0.0,1.0
"7847 PARALLEL PKWY,KANSAS CITY,KS,66112-2036",,1.0,,0.0,,0.0,,,39.12847248,-94.75957269,,,0.0,1.0
"786 N RIDGE RD,WICHITA,KS,67212-3325",,1.0,,0.0,,0.0,,,37.69609558,-97.42621779,,,0.0,1.0
"8160 W 135TH ST,OVERLAND PARK,KS,66223-1112",,1.0,,0.0,,0.0,,,38.88384747,-94.68102141,,,0.0,1.0
"819 MAIN ST,SABETHA,KS,66534-1826",,1.0,,0.0,,0.0,,,39.9033865,-95.80080052,,,0.0,1.0
"8700 SANTA FE DR,OVERLAND PARK,KS,66212-3654",,0.5,,0.0,,0.0,,,38.97312513,-94.68637205,,,0.0,1.0
"8704 BOURGADE ST STE 100,LENEXA,KS,66219-1400",,0.0,,0.0,,1.0,,,38.97064761,-94.76750887,,,0.0,1.0
"888 WESTCHESTER DR,SALINA,KS,67401-7420",,1.0,,0.0,,0.0,,,38.83064655,-97.5971615,,,0.0,1.0
"8919 PARALLEL PKWY STE 219,KANSAS CITY,KS,66112-1655",,0.3333333333333333,,0.0,,0.0,,,39.12851532,-94.78400445,,,0.0,1.0
"9 E WALL ST,FORT SCOTT,KS,66701-1422",,1.0,,0.0,,0.0,,,37.84197638,-94.70720172,,,0.0,1.0
"904 5TH ST,WAMEGO,KS,66547-1442",,1.0,,0.0,,0.0,,,39.20215648,-96.30692158,,,0.0,1.0
"910 S HILLSIDE ST,WICHITA,KS,67211-4001",,1.0,,0.0,,0.0,,,37.67142599,-97.29884531,,,0.0,1.0
"9119 W 74TH ST STE 210,SHAWNEE MISSION,KS,66204-2229",,0.8666666666666667,,0.0,,0.0,,,38.99508151,-94.69268086,,,0.0,1.0
"919 W 12TH AVE,EMPORIA,KS,66801-5554",,0.0,,0.0,,1.0,,,38.41227249,-96.19235999,,,0.0,1.0
"9393 W 110TH ST,OVERLAND PARK,KS,66210-1442",,0.2,,0.0,,0.0,,,38.92826178,-94.69417216,,,0.0,1.0
"975 N MUR LEN RD STE B,OLATHE,KS,66062-1803",,1.0,,0.0,,0.0,,,38.89539883,-94.77959927,,,0.0,1.0
